"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001042","서울양명초등학교","02","공립","N","","37","38","52","35","44","48","56","46","64","77","50","35","6","0","0","0","309","279","588"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001043","서울양목초등학교","02","공립","N","","41","37","52","49","56","44","44","60","73","39","59","54","7","1","0","0","332","284","616"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001044","서울양원초등학교","02","공립","N","","20","17","21","19","18","18","19","19","18","13","23","28","4","1","0","0","123","115","238"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001045","서울양천초등학교","02","공립","N","","34","16","31","20","22","23","23","18","39","33","36","41","0","0","0","0","185","151","336"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001046","서울양화초등학교","02","공립","N","","53","46","47","66","52","51","54","50","51","48","40","60","3","5","0","0","300","326","626"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001048","서울염동초등학교","02","공립","N","","75","53","73","75","85","84","76","72","85","89","66","84","6","1","0","0","466","458","924"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001049","서울염창초등학교","02","공립","N","","67","63","84","75","65","68","66","65","90","79","68","65","6","3","0","0","446","418","864"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001050","서울영도초등학교","02","공립","N","","70","62","71","86","86","89","103","103","134","110","106","97","0","0","0","0","570","547","1117"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001051","서울우장초등학교","02","공립","N","","98","75","86","83","71","71","67","89","86","57","79","75","0","0","0","0","487","450","937"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001052","서울월정초등학교","02","공립","N","","73","68","70","66","58","74","67","55","93","82","77","57","10","4","0","0","448","406","854"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001053","서울월촌초등학교","02","공립","N","","56","63","81","60","83","77","84","92","113","103","99","102","0","0","0","0","516","497","1013"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001054","서울은정초등학교","02","공립","N","","19","21","23","28","31","21","31","21","28","27","27","22","7","3","0","0","166","143","309"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001055","서울정곡초등학교","02","공립","N","","9","9","9","26","8","8","16","6","17","17","8","15","2","2","0","0","69","83","152"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001056","서울정목초등학교","02","공립","N","","60","49","60","65","61","68","77","74","103","82","100","88","5","1","0","0","466","427","893"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","52","59","55","46","63","42","51","46","65","65","56","56","4","3","0","0","346","317","663"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","43","31","33","52","37","39","43","44","37","58","56","56","3","3","0","0","252","283","535"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","42","34","49","41","40","34","32","36","28","39","32","47","7","5","0","0","230","236","466"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","63","48","54","61","71","66","58","63","78","71","86","69","7","5","0","0","417","383","800"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001061","유석초등학교","02","사립","N","","31","30","31","30","28","32","34","26","25","25","30","18","0","0","0","0","179","161","340"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001197","동광초등학교","02","사립","N","","43","42","46","45","44","49","41","43","38","37","22","19","0","0","0","0","234","235","469"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001198","서울가산초등학교","02","공립","N","","30","27","21","27","21","23","31","20","10","24","18","22","0","0","0","0","131","143","274"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001199","서울개명초등학교","02","공립","N","","26","16","27","33","25","26","27","32","32","20","23","23","4","1","0","0","164","151","315"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001200","서울개봉초등학교","02","공립","N","","85","73","92","89","73","79","82","72","87","81","73","79","8","1","0","0","500","474","974"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001201","서울개웅초등학교","02","공립","N","","40","34","34","32","39","47","43","28","45","54","34","50","9","1","0","0","244","246","490"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001202","서울고산초등학교","02","공립","N","","36","36","36","29","29","31","33","28","37","43","35","22","4","2","0","0","210","191","401"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001203","서울고척초등학교","02","공립","N","","52","40","39","51","35","28","39","37","45","39","26","41","4","2","0","0","240","238","478"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001204","서울구로남초등학교","02","공립","N","","34","24","35","28","30","31","44","40","58","48","41","31","5","2","0","0","247","204","451"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001205","서울구로초등학교","02","공립","N","","32","42","28","32","32","34","36","37","36","43","30","37","6","4","0","0","200","229","429"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001206","서울구일초등학교","02","공립","N","","96","69","76","96","79","90","107","83","96","97","91","89","7","2","0","0","552","526","1078"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001207","서울금산초등학교","02","공립","N","","23","17","20","32","18","24","20","16","38","22","23","27","0","0","0","0","142","138","280"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001208","서울금천초등학교","02","공립","N","","10","15","19","9","11","12","9","8","13","8","6","21","1","1","0","0","69","74","143"
